NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
LOSS OF NLP FROM MITOTIC CENTROSOMES%REACTOME DATABASE ID RELEASE 79%380259	LOSS OF NLP FROM MITOTIC CENTROSOMES%REACTOME DATABASE ID RELEASE 79%380259		67	0.6628484	1.8505325	0.0	0.04132833	0.717	2013	tags=42%, list=16%, signal=50%	
DNA MISMATCH REPAIR%WIKIPATHWAYS_20220210%WP531%HOMO SAPIENS	DNA MISMATCH REPAIR%WIKIPATHWAYS_20220210%WP531%HOMO SAPIENS		17	0.8362902	1.848341	0.0015923567	0.04180012	0.737	1323	tags=53%, list=11%, signal=59%	
CELL DIVISION%GOBP%GO:0051301	CELL DIVISION%GOBP%GO:0051301		130	0.60596293	1.8482871	0.0	0.040281445	0.738	1623	tags=29%, list=13%, signal=33%	
G1 S-SPECIFIC TRANSCRIPTION%REACTOME DATABASE ID RELEASE 79%69205	G1 S-SPECIFIC TRANSCRIPTION%REACTOME DATABASE ID RELEASE 79%69205		27	0.7611696	1.8428689	0.0033613446	0.04322073	0.786	1055	tags=44%, list=8%, signal=48%	
BIOCARTA_P53HYPOXIA_PATHWAY%MSIGDB_C2%BIOCARTA_P53HYPOXIA_PATHWAY	BIOCARTA_P53HYPOXIA_PATHWAY%MSIGDB_C2%BIOCARTA_P53HYPOXIA_PATHWAY		15	0.8651211	1.827716	0.0	0.055555996	0.859	37	tags=27%, list=0%, signal=27%	
REGULATION OF PLK1 ACTIVITY AT G2 M TRANSITION%REACTOME DATABASE ID RELEASE 79%2565942	REGULATION OF PLK1 ACTIVITY AT G2 M TRANSITION%REACTOME DATABASE ID RELEASE 79%2565942		84	0.6284441	1.8183107	0.0	0.06406095	0.909	2013	tags=37%, list=16%, signal=44%	
POSITIVE REGULATION OF HISTONE H3-K4 METHYLATION%GOBP%GO:0051571	POSITIVE REGULATION OF HISTONE H3-K4 METHYLATION%GOBP%GO:0051571		21	0.802297	1.8118111	0.003236246	0.06903512	0.936	1499	tags=57%, list=12%, signal=65%	
NOTCH-MEDIATED HES HEY NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NOTCH-MEDIATED HES HEY NETWORK	NOTCH-MEDIATED HES HEY NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NOTCH-MEDIATED HES HEY NETWORK		37	0.7235402	1.8115395	0.0	0.0671309	0.938	1851	tags=51%, list=15%, signal=60%	
CENTROSOME MATURATION%REACTOME DATABASE ID RELEASE 79%380287	CENTROSOME MATURATION%REACTOME DATABASE ID RELEASE 79%380287		79	0.6385077	1.8114922	0.0	0.06514583	0.938	2013	tags=38%, list=16%, signal=45%	
DOUBLE-STRAND BREAK REPAIR%GOBP%GO:0006302	DOUBLE-STRAND BREAK REPAIR%GOBP%GO:0006302		177	0.5641366	1.8044236	0.0	0.070846595	0.954	2380	tags=28%, list=19%, signal=34%	
SEMA4D INDUCED CELL MIGRATION AND GROWTH-CONE COLLAPSE%REACTOME DATABASE ID RELEASE 79%416572	SEMA4D INDUCED CELL MIGRATION AND GROWTH-CONE COLLAPSE%REACTOME DATABASE ID RELEASE 79%416572		19	0.79851407	1.7988113	0.0	0.075661704	0.959	1018	tags=47%, list=8%, signal=52%	
RESOLUTION OF SISTER CHROMATID COHESION%REACTOME%R-HSA-2500257.1	RESOLUTION OF SISTER CHROMATID COHESION%REACTOME%R-HSA-2500257.1		101	0.60558194	1.7932856	0.0	0.08013868	0.968	1897	tags=35%, list=15%, signal=41%	
DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR RESULTING IN CELL CYCLE ARREST%GOBP%GO:0006977	DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR RESULTING IN CELL CYCLE ARREST%GOBP%GO:0006977		15	0.83033013	1.7931045	0.0031595577	0.078214966	0.968	125	tags=20%, list=1%, signal=20%	
PKMTS METHYLATE HISTONE LYSINES%REACTOME%R-HSA-3214841.3	PKMTS METHYLATE HISTONE LYSINES%REACTOME%R-HSA-3214841.3		42	0.7050576	1.7903827	0.0031897926	0.079253286	0.974	1672	tags=43%, list=13%, signal=49%	
PEPTIDYL-THREONINE MODIFICATION%GOBP%GO:0018210	PEPTIDYL-THREONINE MODIFICATION%GOBP%GO:0018210		67	0.6414032	1.7888886	0.0	0.079486914	0.979	1367	tags=28%, list=11%, signal=32%	
RHO GTPASES ACTIVATE CIT%REACTOME%R-HSA-5625900.2	RHO GTPASES ACTIVATE CIT%REACTOME%R-HSA-5625900.2		18	0.8060433	1.7859813	0.0	0.08080115	0.982	1099	tags=39%, list=9%, signal=43%	
COHESIN COMPLEX - CORNELIA DE LANGE SYNDROME%WIKIPATHWAYS_20220210%WP5117%HOMO SAPIENS	COHESIN COMPLEX - CORNELIA DE LANGE SYNDROME%WIKIPATHWAYS_20220210%WP5117%HOMO SAPIENS		27	0.7449587	1.7830648	0.0	0.08239166	0.984	1134	tags=37%, list=9%, signal=41%	
ANCHORING OF THE BASAL BODY TO THE PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 79%5620912	ANCHORING OF THE BASAL BODY TO THE PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 79%5620912		95	0.60854316	1.7793517	0.0	0.08477682	0.985	3344	tags=48%, list=27%, signal=66%	
HISTONE LYSINE METHYLATION%GOBP%GO:0034968	HISTONE LYSINE METHYLATION%GOBP%GO:0034968		54	0.67232007	1.7767558	0.0	0.086356804	0.987	2086	tags=37%, list=17%, signal=44%	
PID_HES_HEY_PATHWAY%MSIGDB_C2%PID_HES_HEY_PATHWAY	PID_HES_HEY_PATHWAY%MSIGDB_C2%PID_HES_HEY_PATHWAY		33	0.71681964	1.774949	0.0016393443	0.08664658	0.988	2062	tags=55%, list=17%, signal=65%	
REGULATION OF TRANSCRIPTION INITIATION FROM RNA POLYMERASE II PROMOTER%GOBP%GO:0060260	REGULATION OF TRANSCRIPTION INITIATION FROM RNA POLYMERASE II PROMOTER%GOBP%GO:0060260		58	0.646647	1.7708927	0.0	0.09017843	0.993	1531	tags=19%, list=12%, signal=22%	
REGULATION OF HISTONE H3-K4 METHYLATION%GOBP%GO:0051569	REGULATION OF HISTONE H3-K4 METHYLATION%GOBP%GO:0051569		26	0.74465525	1.7703749	0.0049342103	0.08878373	0.993	1499	tags=50%, list=12%, signal=57%	
DNA IR-DAMAGE AND CELLULAR RESPONSE VIA ATR%WIKIPATHWAYS_20220210%WP4016%HOMO SAPIENS	DNA IR-DAMAGE AND CELLULAR RESPONSE VIA ATR%WIKIPATHWAYS_20220210%WP4016%HOMO SAPIENS		61	0.65620804	1.7679396	0.0	0.09035184	0.993	2380	tags=43%, list=19%, signal=52%	
DNA PACKAGING%GOBP%GO:0006323	DNA PACKAGING%GOBP%GO:0006323		113	0.58789766	1.7678449	0.0	0.088554054	0.993	1260	tags=28%, list=10%, signal=31%	
HISTONE H3-K4 METHYLATION%GOBP%GO:0051568	HISTONE H3-K4 METHYLATION%GOBP%GO:0051568		33	0.7134154	1.7668059	0.003267974	0.088239074	0.993	1624	tags=36%, list=13%, signal=42%	
PID_TAP63_PATHWAY%MSIGDB_C2%PID_TAP63_PATHWAY	PID_TAP63_PATHWAY%MSIGDB_C2%PID_TAP63_PATHWAY		35	0.7001147	1.7654709	0.006369427	0.08824279	0.994	514	tags=23%, list=4%, signal=24%	
SIGNALING EVENTS MEDIATED BY HDAC CLASS III%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS III	SIGNALING EVENTS MEDIATED BY HDAC CLASS III%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS III		21	0.7580752	1.7651033	0.004950495	0.0871149	0.994	1501	tags=33%, list=12%, signal=38%	
PID_CXCR4_PATHWAY%MSIGDB_C2%PID_CXCR4_PATHWAY	PID_CXCR4_PATHWAY%MSIGDB_C2%PID_CXCR4_PATHWAY		57	0.65503025	1.7644546	0.003267974	0.08631164	0.994	2364	tags=44%, list=19%, signal=54%	
NEGATIVE REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048640	NEGATIVE REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048640		37	0.6938063	1.763042	0.003327787	0.08625972	0.995	1154	tags=43%, list=9%, signal=48%	
DEFECTIVE PYROPTOSIS%REACTOME%R-HSA-9710421.3	DEFECTIVE PYROPTOSIS%REACTOME%R-HSA-9710421.3		22	0.77549917	1.7630163	0.0	0.0846775	0.995	1672	tags=45%, list=13%, signal=52%	
RECOMBINATIONAL REPAIR%GOBP%GO:0000725	RECOMBINATIONAL REPAIR%GOBP%GO:0000725		103	0.5858517	1.7620057	0.0015948963	0.08430533	0.995	2294	tags=31%, list=18%, signal=38%	
FLT3 SIGNALING IN DISEASE%REACTOME%R-HSA-9682385.2	FLT3 SIGNALING IN DISEASE%REACTOME%R-HSA-9682385.2		25	0.7368235	1.7513182	0.001618123	0.09643229	1.0	1069	tags=28%, list=9%, signal=31%	
DOUBLE-STRAND BREAK REPAIR VIA HOMOLOGOUS RECOMBINATION%GOBP%GO:0000724	DOUBLE-STRAND BREAK REPAIR VIA HOMOLOGOUS RECOMBINATION%GOBP%GO:0000724		100	0.59747475	1.751053	0.0016366612	0.09508236	1.0	2294	tags=32%, list=18%, signal=39%	
SIGNALING EVENTS MEDIATED BY PRL%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY PRL	SIGNALING EVENTS MEDIATED BY PRL%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY PRL		22	0.75206196	1.7480112	0.0016260162	0.09720636	1.0	1297	tags=41%, list=10%, signal=46%	
KINESINS%REACTOME DATABASE ID RELEASE 79%983189	KINESINS%REACTOME DATABASE ID RELEASE 79%983189		34	0.6980407	1.7477514	0.0016583748	0.09591659	1.0	1793	tags=44%, list=14%, signal=51%	
PROSTAGLANDIN AND LEUKOTRIENE METABOLISM IN SENESCENCE %WIKIPATHWAYS_20220210%WP5122%HOMO SAPIENS	PROSTAGLANDIN AND LEUKOTRIENE METABOLISM IN SENESCENCE %WIKIPATHWAYS_20220210%WP5122%HOMO SAPIENS		16	0.79756415	1.7470297	0.0016501651	0.09529355	1.0	657	tags=19%, list=5%, signal=20%	
TYPE 2 PAPILLARY RENAL CELL CARCINOMA%WIKIPATHWAYS_20220210%WP4241%HOMO SAPIENS	TYPE 2 PAPILLARY RENAL CELL CARCINOMA%WIKIPATHWAYS_20220210%WP4241%HOMO SAPIENS		17	0.7892369	1.7450379	0.0031695722	0.09644838	1.0	187	tags=18%, list=2%, signal=18%	
SEMAPHORIN INTERACTIONS%REACTOME%R-HSA-373755.1	SEMAPHORIN INTERACTIONS%REACTOME%R-HSA-373755.1		51	0.64276576	1.7405735	0.001618123	0.10094019	1.0	1027	tags=27%, list=8%, signal=30%	
WATER HOMEOSTASIS%GOBP%GO:0030104	WATER HOMEOSTASIS%GOBP%GO:0030104		23	0.74066985	1.7385306	0.0065146578	0.10211773	1.0	1352	tags=26%, list=11%, signal=29%	
CYTOPLASMIC MICROTUBULE ORGANIZATION%GOBP%GO:0031122	CYTOPLASMIC MICROTUBULE ORGANIZATION%GOBP%GO:0031122		44	0.6559488	1.736105	0.004846527	0.10389155	1.0	1100	tags=32%, list=9%, signal=35%	
ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS%REACTOME DATABASE ID RELEASE 79%176187	ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS%REACTOME DATABASE ID RELEASE 79%176187		35	0.68987256	1.7352979	0.0031347962	0.103454135	1.0	987	tags=29%, list=8%, signal=31%	
PID_P53_DOWNSTREAM_PATHWAY%MSIGDB_C2%PID_P53_DOWNSTREAM_PATHWAY	PID_P53_DOWNSTREAM_PATHWAY%MSIGDB_C2%PID_P53_DOWNSTREAM_PATHWAY		97	0.58204603	1.7318127	0.0032102729	0.10692858	1.0	1137	tags=28%, list=9%, signal=30%	
PID_PRL_SIGNALING_EVENTS_PATHWAY%MSIGDB_C2%PID_PRL_SIGNALING_EVENTS_PATHWAY	PID_PRL_SIGNALING_EVENTS_PATHWAY%MSIGDB_C2%PID_PRL_SIGNALING_EVENTS_PATHWAY		19	0.7562454	1.7317963	0.001610306	0.10536872	1.0	1297	tags=42%, list=10%, signal=47%	
NEGATIVE REGULATION OF NEURON PROJECTION DEVELOPMENT%GOBP%GO:0010977	NEGATIVE REGULATION OF NEURON PROJECTION DEVELOPMENT%GOBP%GO:0010977		61	0.63039804	1.7316092	0.001669449	0.104058966	1.0	1942	tags=41%, list=16%, signal=48%	
CYTOSKELETON-DEPENDENT INTRACELLULAR TRANSPORT%GOBP%GO:0030705	CYTOSKELETON-DEPENDENT INTRACELLULAR TRANSPORT%GOBP%GO:0030705		156	0.5538146	1.7298754	0.0	0.1051399	1.0	1702	tags=24%, list=14%, signal=28%	
DNA METHYLATION%GOBP%GO:0006306	DNA METHYLATION%GOBP%GO:0006306		27	0.72582054	1.7294341	0.005	0.104253605	1.0	1033	tags=30%, list=8%, signal=32%	
DNA REPLICATION INITIATION%GOBP%GO:0006270	DNA REPLICATION INITIATION%GOBP%GO:0006270		23	0.73124605	1.7290192	0.0046439627	0.10349249	1.0	974	tags=35%, list=8%, signal=38%	
NEGATIVE REGULATION OF G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0045744	NEGATIVE REGULATION OF G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0045744		20	0.7517073	1.7261469	0.00477707	0.106069885	1.0	564	tags=30%, list=5%, signal=31%	
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY%MSIGDB_C2%PID_ANGIOPOIETIN_RECEPTOR_PATHWAY	PID_ANGIOPOIETIN_RECEPTOR_PATHWAY%MSIGDB_C2%PID_ANGIOPOIETIN_RECEPTOR_PATHWAY		27	0.7251761	1.7213147	0.001633987	0.11189687	1.0	1032	tags=22%, list=8%, signal=24%	
CELLULAR RESPONSE TO IONIZING RADIATION%GOBP%GO:0071479	CELLULAR RESPONSE TO IONIZING RADIATION%GOBP%GO:0071479		49	0.65279716	1.7175444	0.0017123288	0.116094455	1.0	556	tags=14%, list=4%, signal=15%	
PRC2 METHYLATES HISTONES AND DNA%REACTOME%R-HSA-212300.1	PRC2 METHYLATES HISTONES AND DNA%REACTOME%R-HSA-212300.1		22	0.7555608	1.7168028	0.0030816642	0.115628086	1.0	2479	tags=55%, list=20%, signal=68%	
PEPTIDYL-THREONINE PHOSPHORYLATION%GOBP%GO:0018107	PEPTIDYL-THREONINE PHOSPHORYLATION%GOBP%GO:0018107		60	0.6297742	1.7155131	0.0015948963	0.11602835	1.0	1367	tags=28%, list=11%, signal=32%	
MULTICELLULAR ORGANISMAL WATER HOMEOSTASIS%GOBP%GO:0050891	MULTICELLULAR ORGANISMAL WATER HOMEOSTASIS%GOBP%GO:0050891		21	0.74732614	1.7148998	0.0032102729	0.11558516	1.0	1352	tags=29%, list=11%, signal=32%	
PROTEIN DEPOLYMERIZATION%GOBP%GO:0051261	PROTEIN DEPOLYMERIZATION%GOBP%GO:0051261		30	0.6999248	1.7147299	0.009615385	0.1143727	1.0	396	tags=20%, list=3%, signal=21%	
POSITIVE REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905820	POSITIVE REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905820		20	0.75363064	1.7145431	0.007949126	0.11322376	1.0	1595	tags=40%, list=13%, signal=46%	
NEGATIVE REGULATION OF CELL PROJECTION ORGANIZATION%GOBP%GO:0031345	NEGATIVE REGULATION OF CELL PROJECTION ORGANIZATION%GOBP%GO:0031345		94	0.58131504	1.7134134	0.0016051364	0.11339051	1.0	2390	tags=39%, list=19%, signal=48%	
DNA ALKYLATION%GOBP%GO:0006305	DNA ALKYLATION%GOBP%GO:0006305		27	0.72582054	1.7113751	0.006430868	0.114599556	1.0	1033	tags=30%, list=8%, signal=32%	
PID_HDAC_CLASSIII_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSIII_PATHWAY	PID_HDAC_CLASSIII_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSIII_PATHWAY		19	0.76368773	1.7107723	0.00927357	0.11411049	1.0	1501	tags=37%, list=12%, signal=42%	
HOMOLOGY DIRECTED REPAIR%REACTOME DATABASE ID RELEASE 79%5693538	HOMOLOGY DIRECTED REPAIR%REACTOME DATABASE ID RELEASE 79%5693538		104	0.56881416	1.7091091	0.0	0.11513838	1.0	2338	tags=30%, list=19%, signal=36%	
DNA DOUBLE-STRAND BREAK REPAIR%REACTOME%R-HSA-5693532.3	DNA DOUBLE-STRAND BREAK REPAIR%REACTOME%R-HSA-5693532.3		130	0.55745506	1.7090495	0.0	0.11387416	1.0	2346	tags=30%, list=19%, signal=37%	
SPINDLE ASSEMBLY%GOBP%GO:0051225	SPINDLE ASSEMBLY%GOBP%GO:0051225		78	0.5929557	1.7089692	0.005076142	0.112668544	1.0	2013	tags=35%, list=16%, signal=41%	
HISTONE H4-K16 ACETYLATION%GOBP%GO:0043984	HISTONE H4-K16 ACETYLATION%GOBP%GO:0043984		19	0.7548685	1.7084528	0.001618123	0.11196238	1.0	1768	tags=53%, list=14%, signal=61%	
GAP-FILLING DNA REPAIR SYNTHESIS AND LIGATION IN GG-NER%REACTOME%R-HSA-5696397.1	GAP-FILLING DNA REPAIR SYNTHESIS AND LIGATION IN GG-NER%REACTOME%R-HSA-5696397.1		25	0.72566456	1.7069572	0.001618123	0.11293281	1.0	1323	tags=36%, list=11%, signal=40%	
PHOSPHOINOSITIDES METABOLISM%WIKIPATHWAYS_20220210%WP4971%HOMO SAPIENS	PHOSPHOINOSITIDES METABOLISM%WIKIPATHWAYS_20220210%WP4971%HOMO SAPIENS		33	0.6862406	1.7059639	0.009463723	0.113050506	1.0	1008	tags=36%, list=8%, signal=39%	
P53 TRANSCRIPTIONAL GENE NETWORK%WIKIPATHWAYS_20220210%WP4963%HOMO SAPIENS	P53 TRANSCRIPTIONAL GENE NETWORK%WIKIPATHWAYS_20220210%WP4963%HOMO SAPIENS		47	0.6292924	1.7056587	0.0031847134	0.11218182	1.0	1687	tags=40%, list=14%, signal=47%	
DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0030330	DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0030330		33	0.68405575	1.704317	0.003144654	0.11293074	1.0	1129	tags=24%, list=9%, signal=27%	
FGFR2 ALTERNATIVE SPLICING%REACTOME DATABASE ID RELEASE 79%6803529	FGFR2 ALTERNATIVE SPLICING%REACTOME DATABASE ID RELEASE 79%6803529		25	0.7414371	1.7024671	0.008445946	0.11423727	1.0	226	tags=12%, list=2%, signal=12%	
MITOTIC SPINDLE ASSEMBLY%GOBP%GO:0090307	MITOTIC SPINDLE ASSEMBLY%GOBP%GO:0090307		43	0.646579	1.7020257	0.004854369	0.11366546	1.0	1908	tags=37%, list=15%, signal=44%	
TELOMERE C-STRAND (LAGGING STRAND) SYNTHESIS%REACTOME DATABASE ID RELEASE 79%174417	TELOMERE C-STRAND (LAGGING STRAND) SYNTHESIS%REACTOME DATABASE ID RELEASE 79%174417		34	0.6817463	1.7017365	0.0031746032	0.1128445	1.0	1323	tags=29%, list=11%, signal=33%	
CLASS I PI3K SIGNALING EVENTS MEDIATED BY AKT%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CLASS I PI3K SIGNALING EVENTS MEDIATED BY AKT	CLASS I PI3K SIGNALING EVENTS MEDIATED BY AKT%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CLASS I PI3K SIGNALING EVENTS MEDIATED BY AKT		35	0.6701459	1.701664	0.011345219	0.11178175	1.0	1443	tags=29%, list=12%, signal=32%	
DNA STRAND ELONGATION INVOLVED IN DNA REPLICATION%GOBP%GO:0006271	DNA STRAND ELONGATION INVOLVED IN DNA REPLICATION%GOBP%GO:0006271		15	0.7889346	1.6997144	0.008169935	0.11325093	1.0	1323	tags=53%, list=11%, signal=60%	
NUCLEOTIDE EXCISION REPAIR%WIKIPATHWAYS_20220210%WP4753%HOMO SAPIENS	NUCLEOTIDE EXCISION REPAIR%WIKIPATHWAYS_20220210%WP4753%HOMO SAPIENS		33	0.69427127	1.699591	0.0032	0.11224872	1.0	1323	tags=33%, list=11%, signal=37%	
PID_ATM_PATHWAY%MSIGDB_C2%PID_ATM_PATHWAY	PID_ATM_PATHWAY%MSIGDB_C2%PID_ATM_PATHWAY		21	0.74430466	1.699244	0.004761905	0.11155971	1.0	2575	tags=62%, list=21%, signal=78%	
BIOCARTA_G2_PATHWAY%MSIGDB_C2%BIOCARTA_G2_PATHWAY	BIOCARTA_G2_PATHWAY%MSIGDB_C2%BIOCARTA_G2_PATHWAY		18	0.76383597	1.6988701	0.009724474	0.110918306	1.0	202	tags=17%, list=2%, signal=17%	
